AL022013,              BARRY,23,,,,,,,,,,,,,,,,,,
20131005,600,  , TS,26.7N,91.0W,40,1007,100,0,0,0,0,0,0,0,0,0,0,0,
20131005,1200,  , TS,27.6N,91.6W,40,1008,60,0,0,0,0,0,0,0,0,0,0,0,
20131005,1800,  , TS,27.9N,91.8W,35,1008,30,0,0,0,0,0,0,0,0,0,0,0,
20131006,0,  , TD,28.1N,91.9W,30,1008,0,0,0,0,0,0,0,0,0,0,0,0,
20131006,600,  , TD,28.1N,91.9W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0,
AL132013,            LORENZO,21,,,,,,,,,,,,,,,,,,
20131021,600,  , TD,27.6N,55.9W,30,1012,0,0,0,0,0,0,0,0,0,0,0,0,
20131021,1200,  , TS,28.2N,55.6W,35,1010,60,60,0,0,0,0,0,0,0,0,0,0,
20131021,1800,  , TS,28.8N,55.0W,35,1008,60,60,0,0,0,0,0,0,0,0,0,0,
20131022,0,  , TS,29.1N,54.2W,35,1008,60,60,0,0,0,0,0,0,0,0,0,0,
20131022,600,  , TS,29.3N,53.3W,40,1005,60,60,0,0,0,0,0,0,0,0,0,0,
20131022,1200,  , TS,29.4N,52.4W,45,1000,60,60,40,40,0,0,0,0,0,0,0,0,
20131022,1800,  , TS,29.5N,51.5W,45,1000,60,60,40,40,0,0,0,0,0,0,0,0,
20131023,0,  , TS,29.5N,50.6W,45,1001,60,60,40,40,0,0,0,0,0,0,0,0,
20131023,600,  , TS,29.5N,49.8W,45,1004,60,60,40,40,0,0,0,0,0,0,0,0,
20131023,1200,  , TS,29.4N,49.3W,40,1006,60,60,40,40,0,0,0,0,0,0,0,0,
20131023,1800,  , TS,29.3N,48.9W,35,1007,60,60,40,40,0,0,0,0,0,0,0,0,
20131024,0,  , TD,29.4N,48.4W,30,1008,0,0,0,0,0,0,0,0,0,0,0,0,
20131024,600,  , TD,29.7N,48.0W,30,1009,0,0,0,0,0,0,0,0,0,0,0,0,
20131024,1200,  , LO,30.1N,47.7W,25,1011,0,0,0,0,0,0,0,0,0,0,0,0,
20131024,1800,  , LO,30.5N,47.2W,25,1012,0,0,0,0,0,0,0,0,0,0,0,0,
20131025,0,  , LO,30.7N,46.7W,25,1013,0,0,0,0,0,0,0,0,0,0,0,0,
20131025,600,  , LO,31.0N,46.1W,25,1013,0,0,0,0,0,0,0,0,0,0,0,0,
20131025,1200,  , LO,31.3N,45.7W,25,1013,0,0,0,0,0,0,0,0,0,0,0,0,
20131025,1800,  , LO,31.6N,45.3W,25,1013,0,0,0,0,0,0,0,0,0,0,0,0,
20131026,0,  , LO,32.1N,44.7W,20,1013,0,0,0,0,0,0,0,0,0,0,0,0,
20131026,600,  , LO,32.8N,43.9W,20,1013,0,0,0,0,0,0,0,0,0,0,0,0,
AL142013,            MELISSA,26,,,,,,,,,,,,,,,,,,
20131117,0,  , EX,23.9N,52.4W,35,1006,240,0,0,240,0,0,0,0,0,0,0,0,
20131117,600,  , EX,24.3N,52.7W,35,1005,240,0,0,240,0,0,0,0,0,0,0,0,
20131117,1200,  , EX,25.0N,52.9W,35,1005,240,0,0,240,0,0,0,0,0,0,0,0,
20131117,1800,  , EX,26.0N,52.9W,40,1002,240,150,120,240,0,0,0,0,0,0,0,0,
20131118,0,  , EX,27.1N,52.7W,45,997,240,150,120,240,0,0,0,0,0,0,0,0,
20131118,600,  , EX,28.3N,52.7W,45,992,240,150,150,240,0,0,0,0,0,0,0,0,
20131118,1200,  , SS,29.1N,53.4W,50,987,270,180,180,240,0,60,60,90,0,0,0,0,
20131118,1800,  , SS,29.7N,54.0W,50,987,270,180,180,240,60,60,60,90,0,0,0,0,
20131119,0,  , SS,30.2N,54.5W,50,985,270,180,180,240,90,60,60,90,0,0,0,0,
20131119,600,  , SS,30.8N,54.7W,55,982,240,180,180,210,90,90,60,90,0,0,0,0,
20131119,1200,  , SS,31.6N,54.7W,55,982,210,180,180,180,90,90,60,60,0,0,0,0,
20131119,1800,  , SS,32.5N,54.4W,50,982,150,180,180,180,90,90,60,60,0,0,0,0,
20131120,0,  , SS,33.3N,53.2W,45,985,100,180,180,150,0,0,0,0,0,0,0,0,
20131120,600,  , TS,34.1N,51.4W,45,988,90,180,150,120,0,0,0,0,0,0,0,0,
20131120,1200,  , TS,35.1N,49.0W,45,988,80,180,150,120,0,0,0,0,0,0,0,0,
20131120,1800,  , TS,36.3N,46.4W,45,988,60,180,150,120,0,0,0,0,0,0,0,0,
20131121,0,  , TS,37.5N,43.5W,45,984,60,210,150,120,0,0,0,0,0,0,0,0,
20131121,600,  , TS,38.8N,40.0W,50,984,60,210,150,120,0,90,90,0,0,0,0,0,
20131121,1200,  , TS,39.9N,36.6W,55,980,90,210,180,120,0,90,90,0,0,0,0,0,
20131121,1800,  , TS,40.7N,33.3W,55,980,90,210,210,120,0,90,90,0,0,0,0,0,
20131122,0,  , LO,41.3N,30.2W,50,984,60,210,210,0,0,90,90,0,0,0,0,0,
20131122,600,  , LO,41.6N,27.5W,45,988,60,210,210,0,0,0,0,0,0,0,0,0,
20131122,1200,  , EX,41.6N,24.7W,40,992,60,210,210,0,0,0,0,0,0,0,0,0,
20131122,1800,  , EX,41.3N,22.0W,40,996,60,210,210,0,0,0,0,0,0,0,0,0,
20131123,0,  , EX,40.8N,19.5W,35,1000,0,210,210,0,0,0,0,0,0,0,0,0,
20131123,600,  , EX,40.0N,17.1W,35,1004,0,210,210,0,0,0,0,0,0,0,0,0,
AL152013,            UNNAMED,16,,,,,,,,,,,,,,,,,,
20131203,1800,  , EX,34.3N,27.7W,50,1002,160,70,210,300,0,0,0,100,0,0,0,0,
20131204,0,  , EX,33.9N,27.8W,55,1000,160,160,180,300,0,0,0,100,0,0,0,0,
20131204,600,  , EX,33.1N,28.9W,55,997,160,160,180,300,0,0,0,100,0,0,0,0,
20131204,1200,  , EX,32.2N,28.5W,50,995,160,160,180,300,0,0,0,90,0,0,0,0,
20131204,1800,  , EX,31.9N,27.9W,50,995,160,160,180,300,0,0,90,90,0,0,0,0,
20131205,0,  , SS,32.4N,27.5W,45,997,140,170,180,300,0,0,0,0,0,0,0,0,
20131205,600,  , SS,33.0N,27.4W,45,998,140,170,180,300,0,0,0,0,0,0,0,0,
20131205,1200,  , SS,33.5N,27.7W,45,998,130,160,170,240,0,0,0,0,0,0,0,0,
20131205,1800,  , SS,33.7N,27.8W,40,999,120,150,150,150,0,0,0,0,0,0,0,0,
20131206,0,  , SS,33.9N,27.9W,40,999,120,120,120,120,0,0,0,0,0,0,0,0,
20131206,600,  , SS,33.9N,27.1W,40,999,70,0,0,0,0,0,0,0,0,0,0,0,
20131206,1200,  , SS,34.5N,26.9W,40,999,70,0,0,0,0,0,0,0,0,0,0,0,
20131206,1800,  , SS,35.1N,27.0W,40,999,70,0,0,0,0,0,0,0,0,0,0,0,
20131207,0,  , SS,35.8N,27.1W,35,1000,100,0,0,70,0,0,0,0,0,0,0,0,
20131207,600,  , LO,36.5N,27.4W,35,1001,100,0,0,70,0,0,0,0,0,0,0,0,
20131207,1200,  , LO,37.1N,27.8W,30,1003,0,0,0,0,0,0,0,0,0,0,0,0,
AL012014,             ARTHUR,47,,,,,,,,,,,,,,,,,,
20140628,1800,  , LO,32.0N,78.2W,20,1017,0,0,0,0,0,0,0,0,0,0,0,0,
20140629,0,  , LO,31.2N,77.8W,20,1017,0,0,0,0,0,0,0,0,0,0,0,0,
20140629,600,  , LO,30.5N,77.4W,20,1017,0,0,0,0,0,0,0,0,0,0,0,0,
20140629,1200,  , LO,30.0N,77.2W,20,1016,0,0,0,0,0,0,0,0,0,0,0,0,
20140629,1800,  , LO,29.7N,77.2W,25,1015,0,0,0,0,0,0,0,0,0,0,0,0,
20140630,0,  , LO,29.5N,77.5W,25,1014,0,0,0,0,0,0,0,0,0,0,0,0,
20140630,600,  , LO,29.2N,78.0W,25,1013,0,0,0,0,0,0,0,0,0,0,0,0,
20140630,1200,  , LO,28.7N,78.4W,25,1011,0,0,0,0,0,0,0,0,0,0,0,0,
20140630,1800,  , LO,28.1N,78.7W,30,1010,0,0,0,0,0,0,0,0,0,0,0,0,
20140701,0,  , TD,27.7N,78.9W,30,1008,0,0,0,0,0,0,0,0,0,0,0,0,
20140701,600,  , TD,27.5N,79.1W,30,1007,0,0,0,0,0,0,0,0,0,0,0,0,
20140701,1200,  , TS,27.5N,79.2W,35,1005,0,40,40,0,0,0,0,0,0,0,0,0,
20140701,1800,  , TS,27.7N,79.3W,40,1003,40,60,50,40,0,0,0,0,0,0,0,0,
20140702,0,  , TS,27.9N,79.2W,45,999,60,70,50,40,0,0,0,0,0,0,0,0,
20140702,600,  , TS,28.2N,79.1W,50,995,60,70,50,40,30,30,0,0,0,0,0,0,
20140702,1200,  , TS,28.7N,79.0W,55,995,60,70,50,40,30,30,0,0,0,0,0,0,
20140702,1800,  , TS,29.4N,79.1W,60,994,70,70,60,50,30,30,0,30,0,0,0,0,
20140703,0,  , HU,30.1N,79.2W,65,987,70,80,60,50,30,30,20,30,15,15,0,0,
20140703,600,  , HU,30.9N,79.1W,70,984,70,80,60,50,30,30,20,30,15,15,0,0,
20140703,1200,  , HU,31.8N,78.8W,80,981,100,100,60,50,40,50,20,30,20,20,0,0,
20140703,1800,  , HU,32.9N,78.3W,80,978,110,130,80,60,50,60,20,30,30,30,0,20,
20140704,0,  , HU,34.0N,77.3W,85,975,110,130,80,60,50,80,50,30,30,35,30,20,
20140704,315, L, HU,34.7N,76.6W,85,973,110,130,80,60,50,80,50,30,30,35,30,20,
20140704,600,  , HU,35.3N,76.0W,85,972,100,110,90,40,50,80,50,30,30,35,30,20,
20140704,800, L, HU,35.8N,75.5W,85,973,100,110,90,40,50,80,50,30,30,35,30,20,
20140704,1200,  , HU,36.8N,74.4W,80,976,100,110,90,60,60,80,40,30,25,35,20,20,
20140704,1800,  , HU,38.4N,72.4W,70,978,120,140,100,70,60,90,40,30,20,60,20,10,
20140705,0,  , HU,40.2N,69.7W,65,976,120,140,100,70,60,100,70,40,45,60,45,0,
20140705,600,  , TS,42.3N,67.6W,60,981,120,140,100,70,50,100,70,40,0,0,0,0,
20140705,1200,  , EX,44.1N,66.5W,60,982,140,180,140,70,0,60,90,0,0,0,0,0,
20140705,1800,  , EX,45.9N,65.3W,55,980,210,180,220,100,0,0,90,0,0,0,0,0,
20140706,0,  , EX,47.1N,64.0W,50,981,90,110,180,180,0,0,90,0,0,0,0,0,
20140706,600,  , EX,47.6N,62.4W,45,982,90,200,0,0,0,0,0,0,0,0,0,0,
20140706,1200,  , EX,48.5N,60.2W,40,986,0,150,0,0,0,0,0,0,0,0,0,0,
20140706,1800,  , EX,50.3N,58.1W,35,989,0,180,0,0,0,0,0,0,0,0,0,0,
20140707,0,  , EX,52.3N,56.4W,35,988,0,240,0,0,0,0,0,0,0,0,0,0,
20140707,600,  , EX,54.2N,55.4W,35,985,0,240,0,0,0,0,0,0,0,0,0,0,
20140707,1200,  , EX,56.0N,54.7W,35,984,320,240,0,0,0,0,0,0,0,0,0,0,
20140707,1800,  , EX,57.3N,54.2W,40,985,320,240,160,0,0,0,0,0,0,0,0,0,
20140708,0,  , EX,58.1N,54.1W,45,988,320,200,150,0,0,0,0,0,0,0,0,0,
20140708,600,  , EX,58.9N,54.7W,40,991,320,180,120,0,0,0,0,0,0,0,0,0,
20140708,1200,  , EX,59.4N,56.1W,35,993,320,0,0,0,0,0,0,0,0,0,0,0,
20140708,1800,  , EX,60.0N,57.0W,30,995,0,0,0,0,0,0,0,0,0,0,0,0,
20140709,0,  , EX,60.3N,56.7W,30,997,0,0,0,0,0,0,0,0,0,0,0,0,
20140709,600,  , EX,60.1N,56.2W,25,1001,0,0,0,0,0,0,0,0,0,0,0,0,
20140709,1200,  , EX,59.8N,55.7W,25,1005,0,0,0,0,0,0,0,0,0,0,0,0,
20140709,1800,  , EX,59.5N,55.0W,25,1008,0,0,0,0,0,0,0,0,0,0,0,0,
AL022014,                TWO,17,,,,,,,,,,,,,,,,,,
20140719,1200,  , LO,9.0N,29.0W,20,1012,0,0,0,0,0,0,0,0,0,0,0,0,
20140719,1800,  , LO,9.4N,30.7W,20,1012,0,0,0,0,0,0,0,0,0,0,0,0,
20140720,0,  , LO,9.7N,31.8W,20,1012,0,0,0,0,0,0,0,0,0,0,0,0,
20140720,600,  , LO,10.0N,33.0W,20,1012,0,0,0,0,0,0,0,0,0,0,0,0,
20140720,1200,  , LO,10.4N,34.4W,20,1012,0,0,0,0,0,0,0,0,0,0,0,0,
20140720,1800,  , LO,10.7N,36.1W,20,1012,0,0,0,0,0,0,0,0,0,0,0,0,
20140721,0,  , LO,11.0N,38.0W,25,1012,0,0,0,0,0,0,0,0,0,0,0,0,
20140721,600,  , LO,11.2N,39.9W,25,1012,0,0,0,0,0,0,0,0,0,0,0,0,
20140721,1200,  , TD,11.4N,41.6W,30,1012,0,0,0,0,0,0,0,0,0,0,0,0,
20140721,1800,  , TD,11.6N,43.1W,30,1012,0,0,0,0,0,0,0,0,0,0,0,0,
20140722,0,  , TD,11.9N,44.4W,30,1012,0,0,0,0,0,0,0,0,0,0,0,0,
20140722,600,  , TD,12.1N,45.7W,30,1012,0,0,0,0,0,0,0,0,0,0,0,0,
20140722,1200,  , TD,12.4N,47.2W,30,1012,0,0,0,0,0,0,0,0,0,0,0,0,
20140722,1800,  , TD,12.8N,48.8W,30,1012,0,0,0,0,0,0,0,0,0,0,0,0,
20140723,0,  , TD,13.2N,50.4W,30,1012,0,0,0,0,0,0,0,0,0,0,0,0,
20140723,600,  , TD,13.7N,52.2W,30,1012,0,0,0,0,0,0,0,0,0,0,0,0,
20140723,1200,  , TD,14.0N,55.0W,30,1012,0,0,0,0,0,0,0,0,0,0,0,0,
AL032014,             BERTHA,47,,,,,,,,,,,,,,,,,,
20140729,600,  , LO,9.6N,37.1W,25,1013,0,0,0,0,0,0,0,0,0,0,0,0,
20140729,1200,  , LO,9.5N,38.6W,30,1012,0,0,0,0,0,0,0,0,0,0,0,0,
20140729,1800,  , LO,9.5N,40.1W,30,1012,0,0,0,0,0,0,0,0,0,0,0,0,
20140730,0,  , LO,9.6N,41.5W,30,1012,0,0,0,0,0,0,0,0,0,0,0,0,
20140730,600,  , LO,9.7N,43.0W,30,1012,0,0,0,0,0,0,0,0,0,0,0,0,
20140730,1200,  , LO,9.8N,44.7W,30,1012,0,0,0,0,0,0,0,0,0,0,0,0,
20140730,1800,  , LO,10.0N,46.4W,30,1011,0,0,0,0,0,0,0,0,0,0,0,0,
20140731,0,  , LO,10.4N,48.0W,35,1010,40,40,0,40,0,0,0,0,0,0,0,0,
20140731,600,  , LO,10.7N,49.7W,35,1009,40,40,0,40,0,0,0,0,0,0,0,0,
20140731,1200,  , LO,11.0N,51.4W,40,1008,40,40,0,40,0,0,0,0,0,0,0,0,
20140731,1800,  , LO,11.5N,53.1W,40,1007,40,40,0,40,0,0,0,0,0,0,0,0,
20140801,0,  , TS,12.2N,54.6W,40,1007,40,40,0,40,0,0,0,0,0,0,0,0,
20140801,600,  , TS,13.0N,56.2W,40,1007,40,40,0,40,0,0,0,0,0,0,0,0,
20140801,1200,  , TS,13.8N,58.1W,45,1006,70,40,0,40,0,0,0,0,0,0,0,0,
20140801,1800,  , TS,14.5N,60.3W,45,1006,100,40,0,40,0,0,0,0,0,0,0,0,
20140802,0,  , TS,15.2N,62.3W,45,1007,100,30,0,40,0,0,0,0,0,0,0,0,
20140802,600,  , TS,15.9N,64.1W,40,1008,100,30,0,40,0,0,0,0,0,0,0,0,
20140802,1200,  , TS,16.7N,65.9W,40,1009,100,30,0,40,0,0,0,0,0,0,0,0,
20140802,1800,  , TS,17.9N,67.6W,40,1010,120,40,0,40,0,0,0,0,0,0,0,0,
20140803,0,  , TS,19.2N,69.0W,40,1011,140,70,0,40,0,0,0,0,0,0,0,0,
20140803,600,  , TS,20.3N,70.4W,40,1012,140,100,0,50,0,0,0,0,0,0,0,0,
20140803,1200,  , TS,21.4N,71.6W,40,1013,140,100,0,50,0,0,0,0,0,0,0,0,
20140803,1400, L, TS,21.8N,71.9W,40,1013,140,100,0,50,0,0,0,0,0,0,0,0,
20140803,1800,  , TS,22.7N,72.5W,45,1012,140,100,0,50,0,0,0,0,0,0,0,0,
20140804,0,  , TS,24.1N,73.1W,55,1007,140,100,0,40,40,40,0,0,0,0,0,0,
20140804,600,  , TS,25.4N,73.5W,60,1004,140,100,0,40,40,40,0,0,0,0,0,0,
20140804,1200,  , HU,26.8N,73.6W,70,998,140,100,30,40,40,40,0,0,20,20,0,0,
20140804,1800,  , HU,28.5N,73.6W,70,999,120,100,30,40,40,40,0,0,20,20,0,0,
20140805,0,  , HU,30.5N,73.4W,65,1001,110,100,30,30,40,40,0,0,20,20,0,0,
20140805,600,  , TS,32.5N,73.2W,55,1003,110,100,30,30,40,40,0,0,0,0,0,0,
20140805,1200,  , TS,34.2N,72.7W,50,1005,120,100,0,0,30,0,0,0,0,0,0,0,
20140805,1800,  , TS,35.5N,71.2W,45,1006,120,120,0,0,0,0,0,0,0,0,0,0,
20140806,0,  , TS,36.8N,69.3W,45,1007,120,120,0,0,0,0,0,0,0,0,0,0,
20140806,600,  , TS,38.1N,66.9W,45,1007,100,120,0,0,0,0,0,0,0,0,0,0,
20140806,1200,  , TS,39.4N,64.1W,45,1006,100,120,0,0,0,0,0,0,0,0,0,0,
20140806,1800,  , EX,40.8N,61.3W,45,1002,100,140,0,0,0,0,0,0,0,0,0,0,
20140807,0,  , EX,42.1N,58.4W,50,996,30,140,60,30,0,50,0,0,0,0,0,0,
20140807,600,  , EX,43.4N,55.6W,45,998,30,140,60,30,0,0,0,0,0,0,0,0,
20140807,1200,  , EX,44.6N,52.5W,40,999,0,140,60,0,0,0,0,0,0,0,0,0,
20140807,1800,  , EX,46.0N,49.5W,40,1000,0,140,60,0,0,0,0,0,0,0,0,0,
20140808,0,  , EX,47.4N,46.6W,35,1001,0,140,0,0,0,0,0,0,0,0,0,0,
20140808,600,  , EX,47.9N,43.0W,35,1001,0,140,0,0,0,0,0,0,0,0,0,0,
20140808,1200,  , EX,47.5N,39.4W,35,1002,0,140,0,0,0,0,0,0,0,0,0,0,
20140808,1800,  , EX,46.9N,34.9W,35,1002,0,140,0,0,0,0,0,0,0,0,0,0,
20140809,0,  , EX,47.0N,29.0W,35,1003,0,140,0,0,0,0,0,0,0,0,0,0,
20140809,600,  , EX,47.1N,22.0W,35,1003,0,140,0,0,0,0,0,0,0,0,0,0,
20140809,1200,  , EX,47.5N,15.0W,35,1003,0,140,0,0,0,0,0,0,0,0,0,0,
AL042014,          CRISTOBAL,39,,,,,,,,,,,,,,,,,,
20140823,1800,  , TD,21.5N,72.2W,30,1005,0,0,0,0,0,0,0,0,0,0,0,0,
20140824,0,  , TD,22.0N,72.5W,30,1004,0,0,0,0,0,0,0,0,0,0,0,0,
20140824,600,  , TS,22.6N,72.9W,35,1002,60,60,0,0,0,0,0,0,0,0,0,0,
20140824,1200,  , TS,23.3N,73.0W,40,1001,60,70,0,0,0,0,0,0,0,0,0,0,
20140824,1800,  , TS,24.0N,73.0W,45,1001,60,70,0,0,0,0,0,0,0,0,0,0,
20140825,0,  , TS,24.2N,73.0W,45,998,60,80,0,0,0,0,0,0,0,0,0,0,
20140825,600,  , TS,24.4N,72.9W,45,996,60,120,0,0,0,0,0,0,0,0,0,0,
20140825,1200,  , TS,24.7N,72.7W,50,993,60,120,0,0,0,80,0,0,0,0,0,0,
20140825,1800,  , TS,24.9N,72.4W,50,992,60,180,0,0,0,80,0,0,0,0,0,0,
20140826,0,  , HU,25.1N,72.1W,65,989,60,180,60,30,0,80,0,0,0,40,0,0,
20140826,600,  , HU,25.6N,72.0W,65,989,80,180,60,30,50,90,0,0,25,40,0,0,
20140826,1200,  , HU,26.7N,71.8W,65,988,80,180,60,30,50,90,0,0,25,40,0,0,
20140826,1800,  , HU,28.1N,71.4W,65,987,180,210,60,60,50,120,0,0,25,50,0,0,
20140827,0,  , HU,29.5N,71.5W,70,983,180,210,60,100,90,120,20,20,50,50,10,0,
20140827,600,  , HU,30.6N,72.0W,70,983,180,180,60,100,90,100,20,20,50,50,10,0,
20140827,1200,  , HU,31.6N,72.2W,70,983,180,180,60,100,90,100,20,20,50,50,10,0,
20140827,1800,  , HU,32.3N,71.8W,65,984,180,180,60,70,90,100,30,30,40,50,20,20,
20140828,0,  , HU,33.5N,70.7W,65,984,180,180,60,70,90,100,30,30,40,50,20,20,
20140828,600,  , HU,34.8N,69.0W,65,982,180,180,60,70,90,100,30,30,40,50,20,20,
20140828,1200,  , HU,36.3N,67.1W,70,979,180,180,60,70,90,100,30,30,40,50,20,20,
20140828,1800,  , HU,37.5N,63.6W,75,971,180,220,110,60,90,100,40,30,30,50,20,20,
20140829,0,  , HU,39.1N,58.8W,75,965,180,220,220,60,90,100,80,40,30,60,20,20,
20140829,600,  , HU,41.2N,53.9W,70,967,190,240,220,70,90,120,80,40,40,60,30,0,
20140829,1200,  , EX,44.2N,49.0W,65,970,200,270,220,180,100,140,100,70,50,70,40,0,
20140829,1800,  , EX,46.7N,45.9W,65,972,200,270,240,200,100,140,100,80,50,70,40,0,
20140830,0,  , EX,48.6N,42.8W,65,974,200,270,270,200,100,140,110,100,50,70,40,0,
20140830,600,  , EX,49.9N,39.5W,65,974,200,270,270,200,100,140,110,100,50,70,40,0,
20140830,1200,  , EX,51.3N,36.2W,60,971,200,300,360,200,100,140,100,80,0,0,0,0,
20140830,1800,  , EX,54.0N,32.0W,60,971,240,300,360,200,100,140,100,80,0,0,0,0,
20140831,0,  , EX,58.0N,28.9W,60,971,240,300,360,200,100,140,100,80,0,0,0,0,
20140831,600,  , EX,61.0N,27.0W,60,963,200,270,240,200,100,140,100,80,0,0,0,0,
20140831,1200,  , EX,62.0N,26.0W,60,964,200,270,240,200,100,140,100,80,0,0,0,0,
20140831,1800,  , EX,63.0N,24.5W,55,968,200,270,240,200,100,140,100,80,0,0,0,0,
20140901,0,  , EX,64.0N,22.0W,50,974,200,270,240,200,100,140,100,80,0,0,0,0,
20140901,600,  , EX,65.0N,19.5W,50,978,200,270,240,200,100,140,100,80,0,0,0,0,
20140901,1200,  , EX,66.0N,17.0W,45,980,0,200,200,200,0,0,0,0,0,0,0,0,
20140901,1800,  , EX,67.0N,15.4W,45,982,0,200,200,200,0,0,0,0,0,0,0,0,
20140902,0,  , EX,68.0N,15.0W,40,984,0,200,200,200,0,0,0,0,0,0,0,0,
20140902,600,  , EX,69.0N,15.0W,35,985,0,200,200,200,0,0,0,0,0,0,0,0,
AL052014,              DOLLY,13,,,,,,,,,,,,,,,,,,
20140901,1200,  , LO,19.2N,92.3W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0,
20140901,1800,  , TD,20.0N,93.2W,30,1009,0,0,0,0,0,0,0,0,0,0,0,0,
20140902,0,  , TS,21.3N,93.4W,35,1007,50,70,0,0,0,0,0,0,0,0,0,0,
20140902,600,  , TS,22.3N,94.3W,40,1005,70,100,0,0,0,0,0,0,0,0,0,0,
20140902,1200,  , TS,22.8N,95.6W,45,1005,70,100,0,0,0,0,0,0,0,0,0,0,
20140902,1800,  , TS,22.2N,96.7W,40,1003,120,100,0,0,0,0,0,0,0,0,0,0,
20140903,0,  , TS,22.0N,97.3W,40,1001,120,100,0,0,0,0,0,0,0,0,0,0,
20140903,100, P, TS,22.0N,97.4W,40,1000,120,100,0,0,0,0,0,0,0,0,0,0,
20140903,400, L, TS,22.0N,97.7W,40,1002,120,100,0,0,0,0,0,0,0,0,0,0,
20140903,600,  , TS,21.9N,98.0W,35,1004,120,0,0,0,0,0,0,0,0,0,0,0,
20140903,1200,  , LO,21.8N,98.8W,25,1005,0,0,0,0,0,0,0,0,0,0,0,0,
20140903,1800,  , LO,21.7N,99.8W,20,1005,0,0,0,0,0,0,0,0,0,0,0,0,
20140904,0,  , LO,21.6N,101.0W,15,1002,0,0,0,0,0,0,0,0,0,0,0,0,
AL062014,            EDOUARD,47,,,,,,,,,,,,,,,,,,
20140910,1800,  , LO,13.7N,33.2W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0,
20140911,0,  , LO,14.2N,34.4W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0,
20140911,600,  , LO,14.9N,35.5W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0,
20140911,1200,  , TD,15.8N,36.5W,30,1008,0,0,0,0,0,0,0,0,0,0,0,0,
20140911,1800,  , TD,16.5N,37.7W,30,1007,0,0,0,0,0,0,0,0,0,0,0,0,
20140912,0,  , TS,17.2N,39.2W,35,1006,40,0,0,0,0,0,0,0,0,0,0,0,
20140912,600,  , TS,17.7N,40.8W,35,1005,60,0,0,0,0,0,0,0,0,0,0,0,
20140912,1200,  , TS,18.3N,42.3W,40,1000,60,0,0,0,0,0,0,0,0,0,0,0,
20140912,1800,  , TS,18.9N,43.6W,40,999,60,0,0,50,0,0,0,0,0,0,0,0,
20140913,0,  , TS,19.6N,44.8W,40,998,60,0,0,50,0,0,0,0,0,0,0,0,
20140913,600,  , TS,20.4N,45.7W,45,997,60,0,0,60,0,0,0,0,0,0,0,0,
20140913,1200,  , TS,21.4N,46.4W,45,996,60,0,0,60,0,0,0,0,0,0,0,0,
20140913,1800,  , TS,22.3N,47.0W,50,995,60,0,0,60,20,0,0,0,0,0,0,0,
20140914,0,  , TS,23.0N,47.9W,55,994,90,90,30,80,30,0,0,30,0,0,0,0,
20140914,600,  , TS,23.7N,49.0W,60,991,120,120,60,100,40,30,0,40,0,0,0,0,
20140914,1200,  , HU,24.4N,50.3W,70,985,120,120,60,100,40,40,30,40,15,15,0,15,
20140914,1800,  , HU,25.1N,51.5W,75,980,120,120,60,100,50,40,30,40,15,15,0,15,
20140915,0,  , HU,25.8N,52.7W,80,975,120,120,60,100,50,40,30,40,20,15,0,15,
20140915,600,  , HU,26.5N,54.0W,85,970,150,100,80,150,60,50,40,50,30,20,10,20,
20140915,1200,  , HU,27.0N,55.1W,90,966,150,100,80,150,60,60,50,60,30,20,10,20,
20140915,1800,  , HU,27.7N,56.1W,95,962,150,130,130,150,70,60,60,70,40,30,20,30,
20140916,0,  , HU,28.5N,56.7W,95,960,150,130,130,150,80,60,60,80,40,30,30,40,
20140916,600,  , HU,29.5N,57.3W,100,956,150,130,130,150,80,70,60,80,40,40,30,40,
20140916,1200,  , HU,30.6N,57.8W,105,955,150,130,130,150,80,80,70,80,40,50,40,40,
20140916,1800,  , HU,31.7N,57.7W,95,958,160,150,130,120,90,90,80,60,40,60,50,30,
20140917,0,  , HU,32.9N,57.0W,85,959,150,160,130,130,90,100,80,60,40,70,60,20,
20140917,600,  , HU,34.3N,56.0W,85,958,150,180,140,90,90,110,90,40,40,70,60,0,
20140917,1200,  , HU,35.7N,54.5W,80,957,150,180,140,90,90,120,90,40,40,70,60,0,
20140917,1800,  , HU,37.2N,52.4W,80,955,150,200,150,90,80,120,100,50,40,70,50,0,
20140918,0,  , HU,38.3N,49.5W,75,958,150,200,150,90,80,120,100,50,40,70,50,0,
20140918,600,  , HU,39.3N,46.7W,70,964,130,200,180,90,80,120,100,50,30,70,50,0,
20140918,1200,  , HU,39.9N,44.1W,70,969,110,200,180,80,80,120,90,50,20,70,70,0,
20140918,1800,  , HU,39.9N,42.1W,65,973,110,200,180,80,70,120,90,50,20,70,70,0,
20140919,0,  , TS,39.9N,40.1W,60,980,110,200,180,80,60,110,90,40,0,0,0,0,
20140919,600,  , TS,39.9N,38.9W,55,988,90,160,150,70,50,100,80,0,0,0,0,0,
20140919,1200,  , TS,39.5N,38.1W,45,994,0,100,80,0,0,0,0,0,0,0,0,0,
20140919,1800,  , LO,39.5N,37.4W,40,1001,0,100,80,0,0,0,0,0,0,0,0,0,
